Time,BOILER LOOP 1:FAN COIL WITH CONST FAN VAR FLUID FLOW - HEATING COIL:Design Water Volume Flow Rate [m3/s],BOILER LOOP 1:FAN COIL WITH CONST FAN VAR FLUID FLOW - HEATING COIL 3:Design Water Volume Flow Rate [m3/s],BOILER LOOP 1:FAN COIL WITH CONST FAN VAR FLUID FLOW - HEATING COIL 4:Design Water Volume Flow Rate [m3/s],BOILER LOOP 1:FAN COIL WITH CONST FAN VAR FLUID FLOW - HEATING COIL 1:Design Water Volume Flow Rate [m3/s],BOILER LOOP 1:FAN COIL WITH CONST FAN VAR FLUID FLOW - HEATING COIL 2:Design Water Volume Flow Rate [m3/s],BOILER LOOP 1:FAN COIL WITH CONST FAN VAR FLUID FLOW - HEATING COIL 5:Design Water Volume Flow Rate [m3/s]
15:30:00,4.687129E-03,9.572175E-04,4.289786E-03,5.952991E-04,3.307099E-03,3.476539E-04
15:40:00,4.687537E-03,9.565755E-04,4.287586E-03,6.047665E-04,3.302479E-03,3.452766E-04
15:50:00,4.695427E-03,9.556087E-04,4.289789E-03,6.139886E-04,3.303638E-03,3.432044E-04
16:00:00,4.709932E-03,9.543158E-04,4.295490E-03,6.228745E-04,3.309896E-03,3.411902E-04
16:10:00,4.711513E-03,9.421358E-04,4.292312E-03,6.304064E-04,3.312405E-03,3.382162E-04
16:20:00,4.718527E-03,9.297731E-04,4.292018E-03,6.375109E-04,3.319414E-03,3.352098E-04
16:30:00,4.730638E-03,9.172588E-04,4.294243E-03,6.441268E-04,3.330645E-03,3.321518E-04
16:40:00,4.747451E-03,9.046088E-04,4.298599E-03,6.501907E-04,3.345768E-03,3.290264E-04
16:50:00,4.768485E-03,8.918278E-04,4.304663E-03,6.556428E-04,3.364396E-03,3.258215E-04
17:00:00,4.792793E-03,8.789195E-04,4.311374E-03,6.605655E-04,3.385747E-03,3.223831E-04
17:10:00,4.805058E-03,8.571355E-04,4.310366E-03,6.658416E-04,3.402677E-03,3.197694E-04
17:20:00,4.819858E-03,8.353221E-04,4.309566E-03,6.703921E-04,3.418884E-03,3.170364E-04
17:30:00,4.836357E-03,8.134625E-04,4.308436E-03,6.741501E-04,3.435204E-03,3.141839E-04
17:40:00,4.853594E-03,7.914650E-04,4.306337E-03,6.770590E-04,3.452007E-03,3.112110E-04
17:50:00,4.870537E-03,7.694331E-04,4.302601E-03,6.790630E-04,3.468232E-03,3.081170E-04
18:00:00,4.886456E-03,7.472473E-04,4.297126E-03,6.799692E-04,3.483131E-03,3.050451E-04
18:10:00,4.822775E-03,6.814951E-04,4.244348E-03,6.766912E-04,3.462275E-03,2.989399E-04
18:20:00,4.753767E-03,6.151414E-04,4.186616E-03,6.722022E-04,3.440636E-03,2.926645E-04
18:30:00,4.678439E-03,5.482807E-04,4.123288E-03,6.608130E-04,3.415244E-03,2.862195E-04
18:40:00,4.595275E-03,4.810241E-04,4.053154E-03,6.460375E-04,3.378287E-03,2.795058E-04
18:50:00,4.503046E-03,4.132796E-04,3.975680E-03,6.290971E-04,3.334456E-03,2.725855E-04
19:00:00,4.400299E-03,3.451716E-04,3.887346E-03,6.104334E-04,3.274279E-03,2.654785E-04
19:10:00,4.393320E-03,3.377655E-04,3.848026E-03,5.935217E-04,3.256397E-03,2.612292E-04
19:20:00,4.374450E-03,3.308047E-04,3.799562E-03,5.755365E-04,3.229489E-03,2.569556E-04
19:30:00,4.341094E-03,3.241889E-04,3.745961E-03,5.622641E-04,3.190990E-03,2.526544E-04
19:40:00,4.290867E-03,3.178836E-04,3.682130E-03,5.502678E-04,3.140779E-03,2.484263E-04
19:50:00,4.220999E-03,3.118698E-04,3.607865E-03,5.384099E-04,3.073863E-03,2.442145E-04
20:00:00,4.125437E-03,3.061356E-04,3.520373E-03,5.262224E-04,2.994503E-03,2.400099E-04
20:10:00,4.004856E-03,3.028229E-04,3.424538E-03,5.135197E-04,2.892092E-03,2.357795E-04
20:20:00,3.855058E-03,2.996657E-04,3.313204E-03,5.003074E-04,2.767346E-03,2.314813E-04
20:30:00,3.696993E-03,2.966464E-04,3.194261E-03,4.874348E-04,2.636270E-03,2.272966E-04
20:40:00,3.540900E-03,2.937561E-04,3.078249E-03,4.752777E-04,2.510278E-03,2.232964E-04
20:50:00,3.393712E-03,2.909815E-04,2.967973E-03,4.640580E-04,2.392126E-03,2.195170E-04
21:00:00,3.265057E-03,2.883165E-04,2.871323E-03,4.540676E-04,2.288892E-03,2.159802E-04
21:10:00,3.161306E-03,2.798181E-04,2.783521E-03,4.447604E-04,2.198621E-03,2.124816E-04
21:20:00,3.086465E-03,2.716982E-04,2.714872E-03,4.369092E-04,2.129508E-03,2.093079E-04
21:30:00,3.023603E-03,2.639504E-04,2.654634E-03,4.297683E-04,2.070026E-03,2.062959E-04
21:40:00,2.967000E-03,2.565682E-04,2.599210E-03,4.230821E-04,2.016133E-03,2.033907E-04
21:50:00,2.914479E-03,2.495528E-04,2.547255E-03,4.167451E-04,1.966286E-03,2.005697E-04
22:00:00,2.864858E-03,2.428989E-04,2.498023E-03,4.106951E-04,1.919622E-03,1.978196E-04
22:10:00,2.817679E-03,2.424508E-04,2.458191E-03,4.055744E-04,1.880401E-03,1.953595E-04
22:20:00,2.772479E-03,2.419886E-04,2.420060E-03,4.006475E-04,1.843293E-03,1.929585E-04
22:30:00,2.728974E-03,2.415134E-04,2.383415E-03,3.958922E-04,1.808016E-03,1.906124E-04
22:40:00,2.686953E-03,2.410256E-04,2.348092E-03,3.912909E-04,1.774355E-03,1.883183E-04
22:50:00,2.646271E-03,2.405262E-04,2.313967E-03,3.868295E-04,1.742138E-03,1.860735E-04
23:00:00,2.606810E-03,2.400160E-04,2.280938E-03,3.824961E-04,1.711227E-03,1.838759E-04
23:10:00,2.568273E-03,2.394588E-04,2.248697E-03,3.782570E-04,1.681316E-03,1.817074E-04
23:20:00,2.530562E-03,2.388553E-04,2.217156E-03,3.741017E-04,1.652290E-03,1.795648E-04
23:30:00,2.493609E-03,2.382064E-04,2.186252E-03,3.700221E-04,1.624060E-03,1.774463E-04
23:40:00,2.457355E-03,2.375127E-04,2.155937E-03,3.660117E-04,1.596551E-03,1.753506E-04
23:50:00,2.421752E-03,2.367752E-04,2.126170E-03,3.620647E-04,1.569701E-03,1.732766E-04
24:00:00,2.386758E-03,2.359946E-04,2.096920E-03,3.581762E-04,1.543456E-03,1.712232E-04

